Participant ID,Onward eligibility,Onward Reason,Onward max reimbursment amount,Return eligibility,Return reason,Return max reimbursment amount,Attending,Onward ?,Return ?,Hotel ?
260,Not Eligible,Cancelled,600,Not Eligible,Cancelled,600,No Response,NA,NA,NA
261,Not Eligible,4454891970,575,Not Eligible,2722519865,575,Attending,Ticket Availed,Ticket Availed,Hotel Required
262,Not Eligible,4454891970,575,Not Eligible,2722519865,575,Attending,Ticket Availed,Ticket Availed,Hotel Required
263,Not Eligible,4454891970,575,Not Eligible,2722519865,575,Attending,Ticket Availed,Ticket Availed,Hotel Required
264,Not Eligible,4454891970,575,Not Eligible,2722519865,575,Attending,Ticket Availed,Ticket Availed,Hotel Required
265,Not Eligible,4454891970,575,Not Eligible,2722519865,575,Attending,Ticket Availed,Ticket Availed,Hotel Required
266,Not Eligible,4500958907,670,Not Eligible,2250279921,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
267,Not Eligible,4500958907,670,Not Eligible,2250279921,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
268,Not Eligible,4500958907,670,Not Eligible,2250279921,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
269,Not Eligible,Cancelled,670,Not Eligible,Cancelled,670,Not Attending,NA,NA,NA
270,Not Eligible,4500958907,670,Not Eligible,2250279921,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
271,Not Eligible,4254892338,735,Not Eligible,2722520616,735,Attending,Ticket Availed,Ticket Availed,Hotel Required
272,Not Eligible,4254892338,735,Not Eligible,2722520616,735,Attending,Ticket Availed,Ticket Availed,Hotel Required
273,Not Eligible,4254892338,735,Not Eligible,2722520616,735,Attending,Ticket Availed,Ticket Availed,Hotel Required
274,Not Eligible,4254892338,735,Not Eligible,2722520616,735,Attending,Ticket Availed,Ticket Availed,Hotel Required
275,Not Eligible,4808576952,790,Not Eligible,2350276721,790,Attending,Ticket Availed,Ticket Availed,Hotel Required
276,Not Eligible,4808576952,790,Not Eligible,2350276721,790,Attending,Ticket Availed,Ticket Availed,Hotel Required
277,Not Eligible,4808576952,790,Not Eligible,2350276721,790,Attending,Ticket Availed,Ticket Availed,Hotel Required
278,Not Eligible,4808576952,790,Not Eligible,2350276721,790,Attending,Ticket Availed,Ticket Availed,Hotel Required
279,Not Eligible,4808576952,790,Not Eligible,2350276721,790,Attending,Ticket Availed,Ticket Availed,Hotel Required
280,Not Eligible,2350275425,175,Not Eligible,2250276110,175,Attending,Ticket Availed,Ticket Availed,Hotel Required
281,Not Eligible,2350275425,175,Not Eligible,2250276110,175,Attending,Ticket Availed,Ticket Availed,Hotel Required
282,Not Eligible,2350275425,175,Not Eligible,2250276110,175,Attending,Ticket Availed,Ticket Availed,Hotel Required
283,Not Eligible,2350275425,175,Not Eligible,2250276110,175,Attending,Ticket Availed,Ticket Availed,Hotel Required
284,Not Eligible,2350275425,175,Not Eligible,2250276110,175,Attending,Ticket Availed,Ticket Availed,Hotel Required
285,Not Eligible,4254895564,705,Not Eligible,2722524577,705,Attending,Ticket Availed,Ticket Availed,Hotel Required
286,Not Eligible,4254895564,705,Not Eligible,2722524577,705,Attending,Ticket Availed,Ticket Availed,Hotel Required
287,Not Eligible,4254895564,705,Not Eligible,2722524577,705,Attending,Ticket Availed,Ticket Availed,Hotel Required
288,Not Eligible,4254895564,705,Not Eligible,2722524577,705,Attending,Ticket Availed,Ticket Availed,Hotel Required
289,Not Eligible,4254895564,705,Not Eligible,2722524577,705,Attending,Ticket Availed,Ticket Availed,Hotel Required
290,Not Eligible,4454896291,720,Not Eligible,2150287683,720,Attending,Ticket Availed,Ticket Availed,Hotel Required
291,Not Eligible,4454896291,720,Not Eligible,2150287683,720,Attending,Ticket Availed,Ticket Availed,Hotel Required
292,Not Eligible,4454896291,720,Not Eligible,2150287683,720,Attending,Ticket Availed,Ticket Availed,Hotel Required
293,Not Eligible,4454896291,720,Not Eligible,2150287683,720,Attending,Ticket Availed,Ticket Availed,Hotel Required
294,Not Eligible,4454896291,720,Not Eligible,2150287683,720,Attending,Ticket Availed,Ticket Availed,Hotel Required
295,Not Eligible,Cancelled,660,Not Eligible,Cancelled,660,No Response,NA,NA,NA
296,Not Eligible,Cancelled,660,Not Eligible,Cancelled,660,No Response,NA,NA,NA
297,Not Eligible,Cancelled,660,Not Eligible,Cancelled,660,No Response,NA,NA,NA
298,Not Eligible,Cancelled,660,Not Eligible,Cancelled,660,No Response,NA,NA,NA
299,Not Eligible,Cancelled,660,Not Eligible,Cancelled,660,No Response,NA,NA,NA
300,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
301,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
302,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
303,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
304,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
305,Not Eligible,4454893305,670,Not Eligible,2150284276,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
306,Not Eligible,4454893305,670,Not Eligible,2150284276,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
307,Not Eligible,4454893305,670,Not Eligible,2150284276,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
308,Not Eligible,4454893305,670,Not Eligible,2150284276,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
309,Not Eligible,4454893305,670,Not Eligible,2150284276,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
310,Not Eligible,4708581402,785,Eligible,Cancelled,785,Attending,Ticket Availed,Ticket Not Availed,Hotel Required
311,Not Eligible,4708581402,785,Eligible,Cancelled,785,Attending,Ticket Availed,Ticket Not Availed,Hotel Required
312,Not Eligible,4708581402,785,Eligible,Cancelled,785,Attending,Ticket Availed,Ticket Not Availed,Hotel Required
313,Not Eligible,4708581402,785,Eligible,Cancelled,785,Attending,Ticket Availed,Ticket Not Availed,Hotel Required
314,Not Eligible,4708581402,785,Eligible,Cancelled,785,Attending,Ticket Availed,Ticket Not Availed,Hotel Required
315,Not Eligible,8616222969,425,Not Eligible,2822520785,425,Attending,Ticket Availed,Ticket Availed,Hotel Required
316,Not Eligible,8616222969,425,Not Eligible,2822520785,425,Attending,Ticket Availed,Ticket Availed,Hotel Required
317,Not Eligible,8616222969,425,Not Eligible,2822520785,425,Attending,Ticket Availed,Ticket Availed,Hotel Required
318,Not Eligible,8616222969,425,Not Eligible,2822520785,425,Attending,Ticket Availed,Ticket Availed,Hotel Required
319,Not Eligible,8616222969,425,Not Eligible,2822520785,425,Attending,Ticket Availed,Ticket Availed,Hotel Required
320,Not Eligible,6718791286,600,Eligible,Cancelled,600,Attending,Ticket Availed,Ticket Not Availed,Hotel Required
321,Eligible,Cancelled,600,Eligible,Cancelled,600,Attending,Ticket Not Availed,Ticket Not Availed,Hotel Required
322,Eligible,Cancelled,600,Eligible,Cancelled,600,Attending,Ticket Not Availed,Ticket Not Availed,Hotel Required
323,Eligible,Cancelled,600,Eligible,Cancelled,600,Attending,Ticket Not Availed,Ticket Not Availed,Hotel Not Required
324,Eligible,Cancelled,600,Eligible,Cancelled,600,Attending,Ticket Not Availed,Ticket Not Availed,Hotel Required
325,Not Eligible,6322926782,545,Eligible,Cancelled,545,Attending,Ticket Availed,Ticket Not Availed,Hotel Required
326,Not Eligible,6322926782,545,Eligible,Cancelled,545,Attending,Ticket Availed,Ticket Not Availed,Hotel Required
327,Not Eligible,6322926782,545,Eligible,Cancelled,545,Attending,Ticket Availed,Ticket Not Availed,Hotel Required
328,Not Eligible,6322926782,545,Eligible,Cancelled,545,Attending,Ticket Availed,Ticket Not Availed,Hotel Required
329,Not Eligible,6322926782,545,Eligible,Cancelled,545,Attending,Ticket Availed,Ticket Not Availed,Hotel Required
330,Not Eligible,4601514752,705,Not Eligible,2512967531,705,Attending,Ticket Availed,Ticket Availed,Hotel Required
331,Not Eligible,4601514752,705,Not Eligible,2512967531,705,Attending,Ticket Availed,Ticket Availed,Hotel Required
332,Not Eligible,4601514752,705,Not Eligible,2512967531,705,Attending,Ticket Availed,Ticket Availed,Hotel Required
333,Not Eligible,4601514752,705,Not Eligible,2512967531,705,Attending,Ticket Availed,Ticket Availed,Hotel Required
334,Not Eligible,4601514752,705,Not Eligible,2512967531,705,Attending,Ticket Availed,Ticket Availed,Hotel Required
335,Not Eligible,2450817278,160,Not Eligible,8503710941,160,Attending,Ticket Availed,Ticket Availed,Hotel Required
336,Not Eligible,2450817278,160,Not Eligible,8503710941,160,Attending,Ticket Availed,Ticket Availed,Hotel Required
337,Not Eligible,2450817278,160,Not Eligible,8503710941,160,Attending,Ticket Availed,Ticket Availed,Hotel Required
338,Not Eligible,2450817278,160,Not Eligible,8503710941,160,Attending,Ticket Availed,Ticket Availed,Hotel Required
339,Not Eligible,2450817278,160,Not Eligible,8503710941,160,Attending,Ticket Availed,Ticket Availed,Hotel Required
340,Not Eligible,2822524868,165,Not Eligible,2822525759,165,Attending,Ticket Availed,Ticket Availed,Hotel Required
341,Not Eligible,2822524868,165,Not Eligible,2822525759,165,Attending,Ticket Availed,Ticket Availed,Hotel Required
342,Not Eligible,2822524868,165,Not Eligible,2822525759,165,Attending,Ticket Availed,Ticket Availed,Hotel Required
343,Not Eligible,2822524868,165,Not Eligible,2822525759,165,Attending,Ticket Availed,Ticket Availed,Hotel Required
344,Not Eligible,2822524868,165,Not Eligible,2822525759,165,Attending,Ticket Availed,Ticket Availed,Hotel Required
345,Eligible,Cancelled,670,Not Eligible,2250280821,670,Attending,Ticket Not Availed,Ticket Availed,Hotel Required
346,Eligible,Cancelled,670,Not Eligible,2250280821,670,Attending,Ticket Not Availed,Ticket Availed,Hotel Required
347,Eligible,Cancelled,670,Not Eligible,2250280821,670,Attending,Ticket Not Availed,Ticket Availed,Hotel Required
348,Eligible,Cancelled,670,Not Eligible,2250280821,670,Attending,Ticket Not Availed,Ticket Availed,Hotel Required
349,Eligible,Cancelled,670,Not Eligible,2250280821,670,Attending,Ticket Not Availed,Ticket Availed,Hotel Required
350,Not Eligible,6422921450,600,Not Eligible,2450815837,600,Attending,Ticket Availed,Ticket Availed,Hotel Required
351,Not Eligible,6422921450,600,Not Eligible,2450815837,600,Attending,Ticket Availed,Ticket Availed,Hotel Required
352,Not Eligible,6422921450,600,Not Eligible,2450815837,600,Attending,Ticket Availed,Ticket Availed,Hotel Required
353,Not Eligible,6422921450,600,Not Eligible,2450815837,600,Attending,Ticket Availed,Ticket Availed,Hotel Required
354,Not Eligible,6422921450,600,Not Eligible,2450815837,600,Attending,Ticket Availed,Ticket Availed,Hotel Required
355,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Required
356,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Required
357,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Required
358,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Required
359,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Required
360,Not Eligible,2512934064,255,Not Eligible,2822483653,255,Attending,Ticket Availed,Ticket Availed,Hotel Required
361,Not Eligible,2512934064,255,Not Eligible,2822483653,255,Attending,Ticket Availed,Ticket Availed,Hotel Required
362,Not Eligible,2512934064,255,Not Eligible,2822483653,255,Attending,Ticket Availed,Ticket Availed,Hotel Required
363,Not Eligible,2512934064,255,Not Eligible,2822483653,255,Attending,Ticket Availed,Ticket Availed,Hotel Required
364,Not Eligible,2512934064,255,Not Eligible,2822483653,255,Attending,Ticket Availed,Ticket Availed,Hotel Required
365,Eligible,0,605,Eligible,0,605,Attending,NA,NA,Hotel Required
366,Eligible,0,605,Eligible,0,605,Attending,NA,NA,Hotel Required
367,Eligible,0,605,Eligible,0,605,Attending,NA,NA,Hotel Required
368,Eligible,0,605,Eligible,0,605,Attending,NA,NA,Hotel Required
369,Eligible,0,605,Eligible,0,605,Attending,NA,NA,Hotel Required
370,Not Eligible,2722521534,255,Not Eligible,2512964856,255,Attending,Ticket Availed,Ticket Availed,Hotel Required
371,Not Eligible,2722521534,255,Not Eligible,2512964856,255,Attending,Ticket Availed,Ticket Availed,Hotel Required
372,Not Eligible,2722521534,255,Not Eligible,2512964856,255,Attending,Ticket Availed,Ticket Availed,Hotel Required
373,Not Eligible,2722521534,255,Not Eligible,2512964856,255,Attending,Ticket Availed,Ticket Availed,Hotel Required
374,Not Eligible,2722521534,255,Not Eligible,2512964856,255,Attending,Ticket Availed,Ticket Availed,Hotel Required
375,Not Eligible,8116368624,410,Not Eligible,2250253183,410,Attending,Ticket Availed,Ticket Availed,Hotel Required
376,Not Eligible,Cancelled,410,Not Eligible,Cancelled,410,Not Attending,NA,NA,NA
377,Not Eligible,8438709831,425,Not Eligible,2612993336,425,Attending,Ticket Availed,Ticket Availed,Hotel Required
378,Not Eligible,8116368624,410,Not Eligible,2250253183,410,Attending,Ticket Availed,Ticket Availed,Hotel Required
379,Not Eligible,Cancelled,410,Not Eligible,Cancelled,410,Not Attending,NA,NA,NA
380,Not Eligible,Cancelled,525,Not Eligible,Cancelled,525,Not Attending,NA,NA,NA
381,Not Eligible,Cancelled,525,Not Eligible,Cancelled,525,Not Attending,NA,NA,NA
382,Eligible,Cancelled,525,Not Eligible,2350291639,525,Attending,Ticket Not Availed,Ticket Availed,Hotel Required
383,Eligible,Cancelled,525,Not Eligible,2350291639,525,Attending,Ticket Not Availed,Ticket Availed,Hotel Required
384,Eligible,Cancelled,525,Not Eligible,2350291639,525,Attending,Ticket Not Availed,Ticket Availed,Hotel Required
385,Not Eligible,Cancelled,255,Not Eligible,Cancelled,255,Not Attending,NA,NA,NA
386,Not Eligible,Cancelled,255,Not Eligible,Cancelled,255,Not Attending,NA,NA,NA
387,Not Eligible,Cancelled,255,Not Eligible,Cancelled,255,Not Attending,NA,NA,NA
388,Not Eligible,Cancelled,255,Not Eligible,Cancelled,255,Not Attending,NA,NA,NA
389,Not Eligible,Cancelled,255,Not Eligible,Cancelled,255,Not Attending,NA,NA,NA
390,Not Eligible,4154924312,790,Not Eligible,2613003417,790,Attending,Ticket Availed,Ticket Availed,Hotel Required
391,Not Eligible,4154924312,790,Not Eligible,2613003417,790,Attending,Ticket Availed,Ticket Availed,Hotel Required
392,Not Eligible,4154924312,790,Not Eligible,2613003417,790,Attending,Ticket Availed,Ticket Availed,Hotel Required
393,Not Eligible,4154924312,790,Not Eligible,2613003417,790,Attending,Ticket Availed,Ticket Availed,Hotel Required
394,Not Eligible,4154924312,790,Not Eligible,2613003417,790,Attending,Ticket Availed,Ticket Availed,Hotel Required
395,Not Eligible,4601516940,350,Not Eligible,2722528677,350,Attending,Ticket Availed,Ticket Availed,Hotel Required
396,Not Eligible,4601516940,350,Not Eligible,2722528677,350,Attending,Ticket Availed,Ticket Availed,Hotel Required
397,Not Eligible,4601516940,350,Not Eligible,2722528677,350,Attending,Ticket Availed,Ticket Availed,Hotel Required
398,Not Eligible,4601516940,350,Not Eligible,2722528677,350,Attending,Ticket Availed,Ticket Availed,Hotel Required
399,Not Eligible,4601516940,350,Not Eligible,2722528677,350,Attending,Ticket Availed,Ticket Availed,Hotel Required
400,Not Eligible,Cancelled,520,Not Eligible,Cancelled,520,No Response,NA,NA,NA
401,Not Eligible,Cancelled,520,Not Eligible,Cancelled,520,No Response,NA,NA,NA
402,Not Eligible,Cancelled,520,Not Eligible,Cancelled,520,No Response,NA,NA,NA
403,Not Eligible,Cancelled,520,Not Eligible,Cancelled,520,No Response,NA,NA,NA
404,Not Eligible,Cancelled,520,Not Eligible,Cancelled,520,No Response,NA,NA,NA
405,Not Eligible,4601513206,660,Not Eligible,2450823836,660,Attending,Ticket Availed,Ticket Availed,Hotel Required
406,Not Eligible,4601513206,660,Not Eligible,2450823836,660,Attending,Ticket Availed,Ticket Availed,Hotel Required
407,Not Eligible,4601513206,660,Not Eligible,2450823836,660,Attending,Ticket Availed,Ticket Availed,Hotel Required
408,Not Eligible,4601513206,660,Not Eligible,2450823836,660,Attending,Ticket Availed,Ticket Availed,Hotel Required
409,Not Eligible,4601513206,660,Not Eligible,2450823836,660,Attending,Ticket Availed,Ticket Availed,Hotel Required
410,Not Eligible,6718805908,560,Not Eligible,2450831028,560,Attending,Ticket Availed,Ticket Availed,Hotel Required
411,Not Eligible,6718805908,560,Not Eligible,2450831028,560,Attending,Ticket Availed,Ticket Availed,Hotel Required
412,Not Eligible,6718805908,560,Not Eligible,2450831028,560,Attending,Ticket Availed,Ticket Availed,Hotel Required
413,Not Eligible,6718805908,560,Not Eligible,2450831028,560,Attending,Ticket Availed,Ticket Availed,Hotel Required
414,Not Eligible,Cancelled,560,Not Eligible,Cancelled,560,Not Attending,NA,NA,NA
415,Not Eligible,Cancelled,595,Not Eligible,Cancelled,595,No Response,NA,NA,NA
416,Not Eligible,Cancelled,595,Not Eligible,Cancelled,595,No Response,NA,NA,NA
417,Not Eligible,Cancelled,595,Not Eligible,Cancelled,595,No Response,NA,NA,NA
418,Not Eligible,Cancelled,595,Not Eligible,Cancelled,595,No Response,NA,NA,NA
419,Not Eligible,Cancelled,595,Not Eligible,Cancelled,595,No Response,NA,NA,NA
420,Not Eligible,8116368132,410,Not Eligible,2250253094,410,Attending,Ticket Availed,Ticket Availed,Hotel Required
421,Not Eligible,8116368132,410,Not Eligible,2250253094,410,Attending,Ticket Availed,Ticket Availed,Hotel Required
422,Not Eligible,8116368132,410,Not Eligible,2250253094,410,Attending,Ticket Availed,Ticket Availed,Hotel Required
423,Not Eligible,8116368132,410,Not Eligible,2250253094,410,Attending,Ticket Availed,Ticket Availed,Hotel Required
424,Not Eligible,8116368132,410,Not Eligible,2250253094,410,Attending,Ticket Availed,Ticket Availed,Hotel Required
425,Eligible,Cancelled,380,Eligible,Cancelled,380,Attending,Ticket Not Availed,Ticket Not Availed,Hotel Required
426,Eligible,Cancelled,380,Eligible,Cancelled,380,Attending,Ticket Not Availed,Ticket Not Availed,Hotel Required
427,Eligible,Cancelled,380,Eligible,Cancelled,380,Attending,Ticket Not Availed,Ticket Not Availed,Hotel Required
428,Eligible,Cancelled,380,Eligible,Cancelled,380,Attending,Ticket Not Availed,Ticket Not Availed,Hotel Required
429,Eligible,Cancelled,380,Eligible,Cancelled,380,Attending,Ticket Not Availed,Ticket Not Availed,Hotel Required
430,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Required
431,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Required
432,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Required
